question_id,question,answer_options,correct_choice,llm_response,llm_response_raw,used_sources,answer_source,conditions,retrieval_iterations,final_doc_count,final_sufficient,final_confidence,retrieval_history,retrieved_documents,verdict,verdict_explanation,verdict_raw
914,"A 60-year-old male with advanced lung squamous cell carcinoma is treated with paclitaxel, carboplatin, and an anti-PD-1 monoclonal antibody (camrelizumab). After the first cycle, he develops multiple small papular lesions on the upper extremities with significant pruritus that progressively coalesce into patches involving the face, neck, trunk, and upper extremities. Recurrent oral ulcers are also noted. The rash is initially attributed to eczema and treated symptomatically without improvement. After the third cycle, the rash worsens and pruritus becomes unbearable. Physical examination reveals multiple red plaques on sun-exposed areas of the face, neck, and upper limbs with mild induration, scaling, and periungual involvement. Laboratory workup shows ANA 1:320 positive with a granular pattern and anti-SSA/Ro60KD antibody weakly positive; anti-dsDNA, anti-SmD1, anti-SSB/La, and histone antibodies are negative. Skin biopsy of the right upper arm demonstrates hyperkeratosis, increased melanin granules in the basal layer, scattered liquefactive degeneration of the basal layer, and superficial perivascular lymphocyte-predominant inflammatory cell infiltration with scattered plasma cells. The patient has no arthralgia, alopecia, serositis, or renal involvement. He had no prior history of rash or autoimmune disease.

Which of the following is the most likely diagnosis?","{""A"": ""Subacute cutaneous lupus erythematosus"", ""B"": ""Psoriasiform drug eruption"", ""C"": ""Systemic lupus erythematosus"", ""D"": ""Photoallergic drug eruption"", ""E"": ""Annular granuloma""}",A,Immune-related adverse event (irAE) manifesting as subacute cutaneous lupus erythematosus (SCLE).,Immune-related adverse event (irAE) manifesting as subacute cutaneous lupus erythematosus (SCLE).,,non_rag,,0,0,,,,,Correct,The candidate correctly identifies subacute cutaneous lupus erythematosus (SCLE) as the diagnosis.,"{""verdict"":""Correct"",""explanation"":""The candidate correctly identifies subacute cutaneous lupus erythematosus (SCLE) as the diagnosis.""}"
916,"A 68-year-old man with a history of psoriasis treated with long-term PUVA therapy and extensive UV exposure presents with two centrally ulcerated, erythematous nodules with raised borders, each approximately 1.5 cm in diameter, located on the left extensor forearm and right medial malleolus, present and enlarging over approximately two years. He has a background of field cancerization with multiple previously excised epithelial skin tumors. Excision of the nodules is performed. Histopathology shows fibrin-covered ulcerations with discrete acanthosis at the margins, nodular lymphohistiocytic infiltrates with basophilic deposits, and CD1a-positive cells. PCR confirms Leishmania donovani complex, and sequencing identifies Leishmania infantum. On further questioning, the patient recalls a multi-week camping trip in Tuscany prior to the onset of the lesions.

Which is the most likely diagnosis?","{""A"": ""Squamous cell carcinoma"", ""B"": ""Cutaneous leishmaniasis"", ""C"": ""Pseudolymphoma"", ""D"": ""Ecthyma caused by beta-hemolytic Streptococcus"", ""E"": ""Tertiary syphilis (gumma)""}",B,Cutaneous leishmaniasis.,Cutaneous leishmaniasis.,,non_rag,,0,0,,,,,Correct,Exact match.,"{""verdict"":""Correct"",""explanation"":""Exact match.""}"
917,"An 8-year-old boy from Latin America presents with a 4-year history of intermittent fever and progressive skin lesions that began as erythematous macules and evolved into papules, vesicles, blisters, ulcers, and scars healing with hyperpigmented spots. The lesions affect both sun-exposed and covered areas. He reports incapacitating, constant pain unresponsive to analgesics. Physical examination reveals erythematous plaques 1.5–2 cm in diameter with central necrosis, 1 cm ulcers with erythematous borders covered by central crust, multiple atrophic scars, and residual hyperpigmented spots. Skin biopsy demonstrates a CD8+ lymphocytic infiltrate extending from the superficial dermis to the adipose tissue with angiocentricity and epidermotropism. Chromogenic in situ hybridization for EBV-encoded RNA (EBER) is positive in atypical T lymphocytes of the subepidermal inflammatory infiltrate. Atypical lymphocytes show large, hyperchromatic nuclei with visible nucleoli and atypical mitotic figures.

Which of the following is the most likely diagnosis?","{""A"": ""Hydroa vacciniforme-like lymphoproliferative disorder"", ""B"": ""Classic hydroa vacciniforme"", ""C"": ""Cutaneous lupus erythematosus with vasculitis"", ""D"": ""Mycosis fungoides"", ""E"": ""Pityriasis lichenoides et varioliformis acuta""}",A,Epstein-Barr virus–associated mucocutaneous ulceration.,Epstein-Barr virus–associated mucocutaneous ulceration.,,non_rag,,0,0,,,,,Incorrect,"The candidate names EBV-associated mucocutaneous ulceration, a different EBV-related lymphoproliferative disorder, not hydroa vacciniforme-like lymphoproliferative disorder.","{""verdict"": ""Incorrect"", ""explanation"": ""The candidate names EBV-associated mucocutaneous ulceration, a different EBV-related lymphoproliferative disorder, not hydroa vacciniforme-like lymphoproliferative disorder.""}"
919,"A 9-year-old girl presents with a 7-month history of recurrent fever, cough, shortness of breath, and subcutaneous nodules. She has a 5-year history of asthma and a 7-month history of allergic rhinitis, both untreated. Laboratory evaluation reveals markedly elevated CRP and ESR, and severe eosinophilia (absolute eosinophil count 1.9 × 10⁹/L). Chest CT demonstrates multiple bilateral lung nodules. Transbronchial lung biopsy shows scattered eosinophilic infiltration in the interstitial tissue. Physical examination reveals sporadic red maculopapules on the right upper limb and both lower limbs, as well as subcutaneous nodules on the right forearm. Hematological disorders, parasitic infections, pulmonary aspergillosis, hypereosinophilic syndrome, and other rheumatic diseases are excluded. ANCA serologies are within normal limits.

Which of the following is the most likely diagnosis?","{""A"": ""Eosinophilic granulomatosis with polyangiitis"", ""B"": ""Hypereosinophilic syndrome"", ""C"": ""Allergic bronchopulmonary aspergillosis"", ""D"": ""Granulomatosis with polyangiitis"", ""E"": ""Microscopic polyangiitis""}",A,Granulomatosis with polyangiitis.,Granulomatosis with polyangiitis.,,non_rag,,0,0,,,,,Incorrect,"The candidate named granulomatosis with polyangiitis (Wegener's), not eosinophilic granulomatosis with polyangiitis (Churg-Strauss), which are distinct ANCA-associated vasculitides.","{""verdict"": ""Incorrect"", ""explanation"": ""The candidate named granulomatosis with polyangiitis (Wegener's), not eosinophilic granulomatosis with polyangiitis (Churg-Strauss), which are distinct ANCA-associated vasculitides.""}"
92,"A 64-year-old woman with type 2 diabetes mellitus and arterial hypertension presents to the Emergency Department with a 30-day history of alternating diarrhea and constipation, nausea, and diffuse abdominal discomfort. Contrast-enhanced CT and MRI reveal an ileal intussusception with a suspected intraluminal tumoral lead point. She undergoes emergency laparotomy, during which a 4 cm ulcerated, vegetating, stenosing intraluminal mass is identified as the lead point of the intussusception. Segmental enterectomy is performed. Histopathology shows an ulcerated neoplastic proliferation with solid architecture composed of nests of large epithelioid cells with vesicular pleomorphic nuclei, prominent nucleoli, abundant eosinophilic cytoplasm, intracytoplasmic coarse brown pigment consistent with melanin, and 26 atypical mitoses/mm². Perineural and lymphovascular invasion are present. Immunohistochemistry demonstrates diffuse positivity for S100 and Melan-A/MART-1, nuclear positivity for PRAME in approximately 50–60% of tumor cells, membranous positivity for CD117 in approximately 80% of tumor cells, and no reactivity for pan-cytokeratin AE1/AE3. Full-body dermatological examination of the skin, scalp, nail beds, and mucosal surfaces reveals no suspicious pigmented or amelanotic lesions, and PET-CT identifies no other oncological lesions. The patient has no prior history of excised skin tumors.

Which of the following is the most likely diagnosis?","{""A"": ""Metastatic melanoma of unknown primary"", ""B"": ""Primary gastrointestinal stromal tumor (GIST)"", ""C"": ""Poorly differentiated adenocarcinoma of the small bowel"", ""D"": ""Primary intestinal diffuse large B-cell lymphoma"", ""E"": ""Metastatic clear cell sarcoma of the gastrointestinal tract""}",A,Intestinal melanoma.,Intestinal melanoma.,,non_rag,,0,0,,,,,Incorrect,The candidate answer states intestinal melanoma (implying a primary site) rather than metastatic melanoma of unknown primary.,"{""verdict"": ""Incorrect"", ""explanation"": ""The candidate answer states intestinal melanoma (implying a primary site) rather than metastatic melanoma of unknown primary.""}"
926,"A female neonate is admitted 30 minutes after birth for generalized edema with skin fissures. She was born at 38+3 weeks via spontaneous vaginal delivery with a birth weight of 3050 g and no history of asphyxia. She is alert with a strong cry and breastfeeds well. On examination, the skin is erythematous and shiny, covered by a tense, transparent, plastic-like membrane resembling a collodion. Notable desquamation is present on the limbs and buttocks, with erosions in the groin. The back has dry scales, both eyelids are everted, the ears are stiff, and the lips are everted. The palms show swelling and fissuring. Laboratory values including complete blood count, liver and kidney function, electrolytes, and inflammatory markers are all within normal limits. Whole exome sequencing identifies compound heterozygous variants in the TGM1 gene (c.425G>A [p.Arg142His] inherited from the mother and c.420A>G [p.Ile140Met] inherited from the father). One week after birth, the infant begins to shed skin, and by two weeks, peeling is mostly complete on the face and trunk. By discharge, the skin has returned to near-normal except on the head and extremities.

Which of the following is the most likely diagnosis?","{""A"": ""Self-improving collodion ichthyosis"", ""B"": ""Harlequin ichthyosis"", ""C"": ""Lamellar ichthyosis (non-self-improving)"", ""D"": ""Epidermolytic ichthyosis"", ""E"": ""Staphylococcal scalded skin syndrome""}",A,Harlequin ichthyosis,Harlequin ichthyosis,,non_rag,,0,0,,,,,Incorrect,"Harlequin ichthyosis is a different, more severe form of ichthyosis, not self-improving collodion ichthyosis.","{""verdict"": ""Incorrect"", ""explanation"": ""Harlequin ichthyosis is a different, more severe form of ichthyosis, not self-improving collodion ichthyosis.""}"
933,"A 53-year-old woman with type II diabetes mellitus presents with one month of unilateral throat pain. Transoral examination reveals unilateral tonsillar swelling with surface ulcerations covered by fibrin and granulated mucosa, raising concern for malignancy. CT scan demonstrates ipsilateral cervical lymphadenopathy at levels II and III, with the largest node measuring 2 cm in axial diameter. Chest X-ray is unremarkable, QuantiFERON-TB Gold test is negative, and serum angiotensin-converting enzyme is within normal limits. Tonsillar biopsy is performed; histopathology shows multiple non-necrotizing giant cell granulomas with hyperplastic regenerative changes of the surface epithelium and no dysplasia. Acid-fast bacilli and fungal stains are negative. No intracellular organisms are identified on H&E, Giemsa, or CD1a immunostaining. Real-time PCR targeting kinetoplast DNA (kDNA) and small-subunit ribosomal RNA (rRNA) gene sequences performed on formalin-fixed paraffin-embedded tissue returns positive amplification curves for both targets. She lives in the Emilia-Romagna region of northeastern Italy.

Which of the following is the most likely diagnosis?","{""A"": ""Tonsillar squamous cell carcinoma"", ""B"": ""Tonsillar leishmaniasis"", ""C"": ""Oropharyngeal tuberculosis"", ""D"": ""Tonsillar sarcoidosis"", ""E"": ""Non-Hodgkin lymphoma of the tonsil""}",B,Leishmaniasis,Leishmaniasis,,non_rag,,0,0,,,,,Partially correct,The candidate correctly identifies leishmaniasis but omits the specific tonsillar localization.,"{""verdict"":""Partially correct"",""explanation"":""The candidate correctly identifies leishmaniasis but omits the specific tonsillar localization.""}"
943,"An 18-year-old man with a 1-year history of mild skin lesions on his elbows, previously controlled with topical therapy, is diagnosed with a hematologic malignancy. Following induction chemotherapy, he develops extensive erythema and desquamation over his entire body, with thickened, scaly plaques on the knees, elbows, and scalp that do not respond to topical agents. Skin examination reveals well-demarcated plaques covered in silvery scales. No psoriasis-related systemic complications are noted. He subsequently receives anti-CD19 CAR T-cell therapy for his underlying malignancy, after which his skin lesions completely resolve within 2 months, with erythema replaced by mild pigmentation. Laboratory monitoring shows depletion of CD19+ B cells by day 7, gradual reduction in CD4+ and CD8+ T-cell counts, and an overall decline in serum IL-17 and TNF-α levels correlating with lesion resolution.

Which is the most likely diagnosis of this patient's skin condition?","{""A"": ""Severe refractory plaque psoriasis"", ""B"": ""Leukemia cutis"", ""C"": ""Drug-induced erythroderma"", ""D"": ""Atopic dermatitis"", ""E"": ""Pityriasis rubra pilaris""}",A,Psoriasis.,Psoriasis.,,non_rag,,0,0,,,,,Partially correct,The candidate identifies psoriasis but omits the key qualifiers 'severe' and 'refractory plaque' type.,"{""verdict"": ""Partially correct"", ""explanation"": ""The candidate identifies psoriasis but omits the key qualifiers 'severe' and 'refractory plaque' type.""}"
944,"A 55-year-old woman with type 2 diabetes mellitus, hypertension, end-stage renal disease on hemodialysis, hypothyroidism, COPD, and a 30-pack-year smoking history presents with hypotension during dialysis, fever, shortness of breath, and confusion. She resides in a nursing home near the Ohio River valley. Vital signs show a mean arterial pressure of 67 mmHg and SpO2 of 96% on 4L nasal cannula. Labs reveal WBC 18.3 × 10⁹/L, hemoglobin 8.0 g/dL, CRP 18.3 mg/dL, and procalcitonin 3.6 ng/mL. Chest X-ray shows multilobar left-sided infiltrates and a left pleural effusion. She is started on vancomycin, piperacillin-tazobactam, and azithromycin. Despite initial improvement, her respiratory status worsens by hospital day 8, requiring up to 15L of oxygen and vasopressor support. CT chest reveals extensive left-sided consolidation, mediastinal lymphadenopathy, and right lung nodules. She is ultimately intubated on hospital day 10. Bronchoalveolar lavage (BAL) demonstrates large numbers of broad-based budding yeasts, and serum antigen testing returns positive for the causative organism. She develops ARDS, refractory hypotension, worsening thrombocytopenia, and multiorgan failure, and dies on hospital day 14. BAL and fungal blood cultures later confirm the organism.

Which of the following is the most likely diagnosis?","{""A"": ""Pulmonary blastomycosis with ARDS"", ""B"": ""Invasive pulmonary aspergillosis"", ""C"": ""Disseminated histoplasmosis"", ""D"": ""Bacterial pneumonia with septic shock"", ""E"": ""Primary lung malignancy with post-obstructive pneumonia""}",A,Histoplasmosis,Histoplasmosis,,non_rag,,0,0,,,,,Incorrect,"The candidate answered histoplasmosis, a different fungal infection, rather than blastomycosis with ARDS.","{""verdict"": ""Incorrect"", ""explanation"": ""The candidate answered histoplasmosis, a different fungal infection, rather than blastomycosis with ARDS.""}"
945,"A 68-year-old woman presents with recurrent episodes of limb weakness and intermittent blindness, accompanied by chills and low-grade fever. Two months earlier she had a sudden onset of limb weakness and acute vision loss in the right eye that partially resolved over several hours, leaving persistent right eye blurring. She was previously treated with prednisone and supportive medications with temporary improvement. On current admission, physical examination reveals mild pitting edema in both lower limbs, reduced muscle strength, and a heart murmur. Laboratory studies show: WBC 23.51 × 10⁹/L with 88% neutrophils, hemoglobin 72 g/L, platelets 513 × 10⁹/L, creatinine 275 μmol/L, BUN 19.0 mmol/L, eGFR 14.7 ml/min, urinalysis with 1+ hematuria and urine albumin-to-creatinine ratio 306.13 mg/g. Indirect immunofluorescence reveals positive perinuclear-ANCA (P-ANCA) with MPO at 123.4 RU/ml; C-ANCA and PR3 are negative. ANA panel, ENA antibody panel, anti-streptolysin O, and rheumatoid factor are all negative. Ophthalmological consultation suggests retinal vasculitis. Electromyography demonstrates multiple peripheral nerve injuries. 18F-FDG PET/CT shows diffuse increased radiotracer uptake in the renal cortex (SUVmax 5.6), spleen (SUVmax 3.8), bilateral upper limb and neck-back skeletal muscles (SUVmax 2.9), and right axillary lymph nodes (SUVmax 3.8).

Which of the following is the most likely diagnosis?","{""A"": ""ANCA-associated vasculitis (microscopic polyangiitis)"", ""B"": ""Systemic lupus erythematosus with renal involvement"", ""C"": ""Polyarteritis nodosa"", ""D"": ""Granulomatosis with polyangiitis (Wegener's granulomatosis)"", ""E"": ""Eosinophilic granulomatosis with polyangiitis (Churg-Strauss syndrome)""}",A,Microscopic polyangiitis.,Microscopic polyangiitis.,,non_rag,,0,0,,,,,Correct,"The candidate correctly identifies microscopic polyangiitis, which is an ANCA-associated vasculitis.","{""verdict"":""Correct"",""explanation"":""The candidate correctly identifies microscopic polyangiitis, which is an ANCA-associated vasculitis.""}"
948,"A 48-year-old Saudi man of Arab descent, born of a consanguineous marriage, presents with a 2-year history of progressive exertional dyspnea that has worsened over the past 6 months (MMRC dyspnea scale score 3). He has a non-productive paroxysmal cough and no history of connective tissue disease, vasculitis, occupational exposures, or genital ulcerations. On examination, his skin is very pale, his hair is ginger-colored, and his irises are pale with conjugate horizontal nystagmus. Fundal examination shows bilateral hypopigmentation. Oxygen saturation is 87% on room air. Bibasilar end-inspiratory crackles are heard on chest auscultation. Laboratory workup including CBC, renal and liver function, and rheumatological panel (RF, ANA, ANCA, ENA) are all within normal limits or negative. High-resolution CT of the chest demonstrates lower-lobe predominant interlobular septal thickening with ground-glass attenuation, traction bronchiectasis and bronchiolectasis, and no honeycombing, consistent with an NSIP pattern. Pulmonary function testing reveals a restrictive defect with FEV1 38% predicted, FVC 47% predicted, and transfer factor 44% predicted. Right-heart catheterization confirms pre-capillary pulmonary hypertension (mPAP 32 mmHg, PCWP 13 mmHg, PVR 4.31 Wood units). Genetic testing identifies an autosomal recessive variant.

Which of the following is the most likely diagnosis?","{""A"": ""Hermansky-Pudlak syndrome"", ""B"": ""Chediak-Higashi syndrome"", ""C"": ""Griscelli syndrome"", ""D"": ""Idiopathic pulmonary fibrosis with oculocutaneous albinism type 1"", ""E"": ""Beh\u00e7et disease with pulmonary involvement""}",A,Hermansky-Pudlak syndrome,Hermansky-Pudlak syndrome,,non_rag,,0,0,,,,,Correct,Exact match.,"{""verdict"":""Correct"",""explanation"":""Exact match.""}"
95,"A 6-year-old Chinese boy presents with a three-year history of facial rash and a one-month history of bilateral lower limb weakness. Laboratory tests reveal elevated muscle enzymes and myoglobin. Electromyography demonstrates myopathic changes. Biopsy of the right gastrocnemius muscle shows partial degeneration of striated muscle fibers, loss of striation, and interstitial fibrosis. Physical examination is notable for skin findings over the dorsal aspects of the joints. Which of the following is the most likely diagnosis?

Which of the following is the most likely diagnosis?","{""A"": ""Juvenile dermatomyositis"", ""B"": ""Duchenne muscular dystrophy"", ""C"": ""Systemic lupus erythematosus"", ""D"": ""Juvenile idiopathic arthritis"", ""E"": ""Polymyositis""}",A,Dermatomyositis,Dermatomyositis,,non_rag,,0,0,,,,,Partially correct,"The candidate identifies dermatomyositis but omits the juvenile qualifier, which is a key distinction.","{""verdict"": ""Partially correct"", ""explanation"": ""The candidate identifies dermatomyositis but omits the juvenile qualifier, which is a key distinction.""}"
951,"An 87-year-old woman presents to the emergency department with haemopurulent discharge from a surgical wound 18 days after an open mesh hernia repair, along with malaise, joint pain, and subjective fevers. She has a history of primary biliary cholangitis, hypothyroidism, and chronic kidney disease. CRP is elevated at 116.9 mg/L; full blood count and vital signs are normal. She is started on intravenous cefazolin. The following day she develops widespread painful vesicles, nodules, pustules, and haemorrhagic blisters on the arms, dorsal hands, finger pads, and dorsal feet bilaterally, along with bilateral fleshy plaques of the tongue that ulcerate over the next two days. An annular cellulitis-like purpura with painful subcutaneous nodules is noted on both thighs. Blood cultures, urine cultures, echocardiogram, and blister fluid cultures are all negative. Swabs are negative for HSV-1, HSV-2, enterovirus, and varicella zoster. Punch biopsy of the haemorrhagic blisters shows a dense dermal neutrophilic infiltrate with prominent karyorrhexis extending to the subcutis and papillary dermal oedema; biopsy of the tongue plaque shows acutely inflamed granulation tissue with abundant neutrophils and no organisms. Direct immunofluorescence is negative. Workup for malignancy and autoimmune disease is unremarkable. The lesions resolve nearly completely within 4 days of starting oral prednisolone.

Which of the following is the most likely diagnosis?","{""A"": ""Sweet's syndrome"", ""B"": ""Pyoderma gangrenosum"", ""C"": ""Bullous pemphigoid"", ""D"": ""Disseminated herpes simplex infection"", ""E"": ""Leukocytoclastic vasculitis""}",A,Sweet syndrome.,Sweet syndrome.,,non_rag,,0,0,,,,,Correct,"Same diagnosis, just omitting the possessive apostrophe.","{""verdict"":""Correct"",""explanation"":""Same diagnosis, just omitting the possessive apostrophe.""}"
952,"A 12-year-old girl from Cameroon presents with an 18-month history of inflammatory nodules that progressed to abscesses, with resultant scars on the neck, thorax, and armpits. She is HIV-negative and has a BCG vaccination scar. Histopathology of the lesions reveals lymphocytes, plasma cells, epithelioid cells, and extensive caseous necrosis in the dermis. She has no personal history of tuberculosis but has had known exposure to a contact with tuberculosis. Chest X-ray is normal.

Which of the following is the most likely diagnosis?","{""A"": ""Scrofuloderma"", ""B"": ""Lupus vulgaris"", ""C"": ""Tubercular gumma"", ""D"": ""Sporotrichosis"", ""E"": ""Actinomycosis""}",A,Scrofuloderma.,Scrofuloderma.,,non_rag,,0,0,,,,,Correct,Exact match.,"{""verdict"":""Correct"",""explanation"":""Exact match.""}"
954,"A 56-year-old African American woman with metastatic colon adenocarcinoma is receiving weekly intravenous anti-PD-L1 immunotherapy as part of a clinical trial. After 30 doses, she develops a 7-mm keratotic papule with surrounding hyperpigmentation on her left chin, which she reports has grown over two months. She experiences mild pruritus but denies discharge or drainage. Several months later, after resuming therapy, she develops a second 6-mm round, crusted, translucent papule with white scar-like features on her left upper arm. Shave biopsy of the chin lesion shows non-necrotizing chronic granulomatous inflammation with multinucleated giant cells. Punch biopsy of the arm lesion demonstrates well-formed granulomas without necrosis containing multinucleated giant cells with asteroid bodies. Tissue stains for fungal, bacterial, and acid-fast organisms are all negative. Polarized microscopy is negative for foreign bodies. Serum angiotensin-converting enzyme level is 47.9 U/L (normal 3–52 U/L), and serum calcium is within normal limits. The patient has no personal or family history of a similar condition and denies respiratory symptoms.

Which of the following is the most likely diagnosis?","{""A"": ""Cutaneous sarcoidosis"", ""B"": ""Cutaneous metastasis of colon adenocarcinoma"", ""C"": ""Foreign body granuloma"", ""D"": ""Cutaneous tuberculosis (lupus vulgaris)"", ""E"": ""Granuloma annulare""}",A,Sarcoidosis.,Sarcoidosis.,,non_rag,,0,0,,,,,Correct,Sarcoidosis is equivalent to cutaneous sarcoidosis in this clinical context.,"{""verdict"":""Correct"",""explanation"":""Sarcoidosis is equivalent to cutaneous sarcoidosis in this clinical context.""}"
958,"A 61-year-old woman with a 30-year smoking history presents with worsening cough, white sputum production, and progressive dyspnea over the past month. She was diagnosed with a chronic obstructive airway disease more than three years ago and has been on long-term inhaled triple therapy. She had a left-sided spontaneous pneumothorax in 2018. On admission, she requires an upright position to breathe, her oxygen saturation is 90% on 2 L/min supplemental oxygen, and arterial blood gas shows pH 7.31, PO2 67 mmHg, and PCO2 82 mmHg. Pulmonary function testing reveals FEV1 0.74 L, FVC 1.61 L, and FEV1/FVC ratio of 46.15%. High-resolution CT of the chest demonstrates a new, thin-walled, air-filled structure measuring 121 mm in diameter that was absent on imaging obtained two years prior, compressing the surrounding lung parenchyma.

Which of the following is the most likely diagnosis of the newly identified CT finding?","{""A"": ""Giant emphysematous bulla"", ""B"": ""Lung abscess"", ""C"": ""Pneumatocele secondary to infection"", ""D"": ""Cystic adenomatoid malformation"", ""E"": ""Tension pneumothorax""}",A,Bullous emphysema.,Bullous emphysema.,,non_rag,,0,0,,,,,Partially correct,"The candidate identifies bullous emphysema, which is related but less specific than a giant emphysematous bulla.","{""verdict"":""Partially correct"",""explanation"":""The candidate identifies bullous emphysema, which is related but less specific than a giant emphysematous bulla.""}"
959,"A 5-year-old boy presents with a 6-month history of recurrent painful erosions in the mouth and on the glans penis. He had been initially treated for a drug eruption after taking oral antibiotics for an upper respiratory tract infection. Physical examination reveals diffuse encrustations and plaques on the scalp, irregular ulcerations in the mouth, flaccid blisters of varying sizes on the extremities and trunk that have partially ruptured into erosions with black-brown scabs, and mild fingernail involvement. Nikolsky's sign is positive. Workup for paraneoplastic pemphigus and bullous pemphigoid (including BP180, BP230, ANA, ANCA, C3, C4, and chest/abdominal CT) is negative. Skin biopsy shows suprabasal intraepidermal blistering with acantholysis. Direct immunofluorescence reveals intercellular IgG deposition in the epidermis. ELISA is positive for antibodies against both Dsg1 and Dsg3.

Which of the following is the most likely diagnosis?","{""A"": ""Pemphigus vulgaris"", ""B"": ""Pemphigus foliaceus"", ""C"": ""Pemphigus erythematosus"", ""D"": ""Bullous pemphigoid"", ""E"": ""Paraneoplastic pemphigus""}",A,Pemphigus vulgaris,Pemphigus vulgaris,,non_rag,,0,0,,,,,Correct,Exact match.,"{""verdict"":""Correct"",""explanation"":""Exact match.""}"
962,"A 61-year-old Syrian male with a history of alcoholism and heavy smoking presents to the dermatology clinic with a 3-year history of persistent, itchy hyperpigmented patches on the right side of his trunk and the lateral surface of his right thigh. He denies prior chemical or solvent exposure, and there is no family history of skin cancer or systemic disease. The lesions lack telangiectasias, scaling, or atrophy. Blood tests are within normal limits except for a mildly elevated white blood cell count. CT imaging of the chest and abdomen shows no lymphadenopathy or organomegaly. Skin biopsy with hematoxylin–eosin staining reveals parakeratotic hyperkeratotic epidermis with slight spongiosis, moderate papillary dermal infiltration by atypical lymphocytes arranged in clusters and in a linear basilar distribution along the dermoepidermal junction, and mild deposition of melanophages. Immunohistochemistry of the atypical lymphocytes shows CD3+, CD4−, CD8+, and CD20−.

Which of the following is the most likely diagnosis?","{""A"": ""Hyperpigmented mycosis fungoides"", ""B"": ""Erythema dyschromicum perstans"", ""C"": ""Postinflammatory hyperpigmentation"", ""D"": ""Contact dermatitis"", ""E"": ""Parakeratosis variegata""}",A,Mycosis fungoides,Mycosis fungoides,,non_rag,,0,0,,,,,Partially correct,"The candidate correctly identifies mycosis fungoides but omits the key qualifier 'hyperpigmented,' which specifies the distinct variant.","{""verdict"": ""Partially correct"", ""explanation"": ""The candidate correctly identifies mycosis fungoides but omits the key qualifier 'hyperpigmented,' which specifies the distinct variant.""}"
97,"A 66-year-old woman with a 6-month history of new-onset psoriasis (which developed after her first COVID-19 vaccine dose) is hospitalized for diffuse erythema with desquamation covering 100% of her body surface area, severe pruritus, and intermittent fever (38.2 °C). Her PASI score is 49. She has a history of hypertension and type 2 diabetes mellitus. Laboratory studies show CRP 81.67 mg/L, IL-6 116.16 pg/mL, TNF-α 10.24 pg/mL, D-dimer 3.08 mg/L, hypoalbuminemia (29.9 g/L), and mildly elevated liver enzymes (γ-GT 229 U/L, ALP 160 U/L, AST 45 U/L). Infectious workup is negative. Skin biopsy of the abdominal rash demonstrates psoriasiform epidermal hyperplasia with parakeratosis, neutrophilic microabscesses in the stratum corneum, intercellular edema, vascular dilation, and perivascular lymphocytic and neutrophilic infiltrates in the dermis. Thoracic CT and echocardiogram on admission are unremarkable.

Which is the most likely diagnosis?","{""A"": ""Erythrodermic psoriasis"", ""B"": ""Toxic epidermal necrolysis"", ""C"": ""Pityriasis rubra pilaris"", ""D"": ""Cutaneous T-cell lymphoma (S\u00e9zary syndrome)"", ""E"": ""Generalized pustular psoriasis""}",A,Drug-induced psoriasis/psoriatic erythroderma.,"Drug-induced psoriasis/psoriatic erythroderma.



",,non_rag,,0,0,,,,,Partially correct,The candidate identifies psoriatic erythroderma (erythrodermic psoriasis) but adds 'drug-induced' as a qualifier not present in the reference answer.,"{""verdict"":""Partially correct"",""explanation"":""The candidate identifies psoriatic erythroderma (erythrodermic psoriasis) but adds 'drug-induced' as a qualifier not present in the reference answer.""}"
972,"A 77-year-old man presents with a one-year history of skin rashes on his knees, feet, and hands, with some lesions on his feet showing minor changes suggestive of ischemia. Skin biopsies from a purpura on the foot and an erythema on the hand reveal numerous fibrin thrombi within small vessels and intravascular inflammatory findings consistent with leukocytoclastic vasculitis. Laboratory workup shows an elevated IgG level of 4208 mg/dL with other immunoglobulin classes near the lower limits of normal. Autoimmune and viral serologies, including hepatitis C, are negative. Immunofixation electrophoresis identifies two bands of IgG-λ type, interpreted as aggregation of a specific serum protein that precipitates at temperatures below 37°C. Bone marrow examination reveals 3.8% plasma cells with CD38+, CD19−, and lambda light chain restriction, suggesting an abnormal plasma cell population. PET-CT shows no lymphadenopathy, hepatic or splenic involvement, or extramedullary disease.

Which of the following is the most likely diagnosis?","{""A"": ""Type I cryoglobulinemia associated with a plasma cell neoplasm"", ""B"": ""Type II cryoglobulinemia associated with chronic hepatitis C infection"", ""C"": ""Lymphoplasmacytic lymphoma with Waldenstr\u00f6m's macroglobulinemia"", ""D"": ""Systemic lupus erythematosus with leukocytoclastic vasculitis"", ""E"": ""AL amyloidosis with vascular deposition""}",A,Cryoglobulinemic vasculitis secondary to monoclonal gammopathy of undetermined significance.,Cryoglobulinemic vasculitis secondary to monoclonal gammopathy of undetermined significance.,,non_rag,,0,0,,,,,Partially correct,"The candidate correctly identifies type I cryoglobulinemia associated with a plasma cell/monoclonal disorder, but specifies MGUS rather than a plasma cell neoplasm (e.g., multiple myeloma or Waldenström's), which is a less specific/different entity.","{
  ""verdict"": ""Partially correct"",
  ""explanation"": ""The candidate correctly identifies type I cryoglobulinemia associated with a plasma cell/monoclonal disorder, but specifies MGUS rather than a plasma cell neoplasm (e.g., multiple myeloma or Waldenström's), which is a less specific/different entity.""
}"
